wallet_txn_id,transaction_id,customer_id,merchant_id,wallet_provider,txn_type,amount,wallet_balance_after,timestamp,status
WLT0000210,TXN0000878,CUST01484,MER0103,Mobikwik,SPEND,1548.77,3717.38,2025-04-30 05:17:13,SUCCESS
WLT0000211,TXN0000882,CUST01013,MER0052,Amazon Pay Balance,LOAD,574.53,2289.72,2025-06-15 03:55:56,success
WLT0000212,TXN0000885,CUST01228,MER0060,Mobikwik,LOAD,117.22,11271.07,2025-04-30 10:59:35,success
WLT0000213,TXN0000887,CUST00490,MER0041,Amazon Pay Balance,SPEND,1243.98,14415.22,2025-01-17 20:43:00,Success
WLT0000214,TXN0000891,CUST00032,MER0018,Paytm Wallet,LOAD,329.28,16402.72,2025-06-28 11:40:38,success
WLT0000215,TXN0000895,CUST01973,MER0058,Mobikwik,SPEND,572.88,17895.89,2025-04-28 17:51:29,Success
WLT0000216,TXN0000904,CUST01625,MER0114,Paytm Wallet,LOAD,292.97,5343.07,2025-03-15 05:19:17,SUCCESS
WLT0000217,TXN0000911,CUST01437,,PhonePe Wallet,P2P_TRANSFER,963.11,3126.59,2025-03-03 07:24:42,Success
WLT0000218,TXN0000913,CUST01098,,Mobikwik,P2P_TRANSFER,3323.51,4026.75,2025-06-11 14:13:34,PENDING
WLT0000219,TXN0000915,CUST00191,MER0088,Amazon Pay Balance,SPEND,924.09,1581.81,2025-01-15 18:19:11,success
WLT0000220,TXN0000919,CUST00375,MER0049,PhonePe Wallet,LOAD,653.52,19049.59,2025-04-07 21:30:19,success
WLT0000221,TXN0000924,CUST01267,MER0028,PhonePe Wallet,SPEND,5389.99,2005.8,2025-01-24 06:40:27,Failed
WLT0000222,TXN0000929,CUST01272,MER0148,Amazon Pay Balance,SPEND,608.07,19793.77,2025-06-18 16:45:22,SUCCESS
WLT0000223,TXN0000940,CUST01412,,Paytm Wallet,P2P_TRANSFER,213.21,8781.28,2025-05-11 21:32:52,SUCCESS
WLT0000224,TXN0000942,CUST00207,MER0067,Mobikwik,SPEND,283.32,8966.9,2025-02-06 08:11:36,SUCCESS
WLT0000225,TXN0000943,CUST01124,,PhonePe Wallet,P2P_TRANSFER,1199.74,14434.11,2025-02-22 07:32:00,Success
WLT0000226,TXN0000950,CUST00269,MER0059,Mobikwik,LOAD,2195.15,9006.44,2025-06-08 02:24:12,success
WLT0000227,TXN0000951,CUST00205,MER0061,Mobikwik,LOAD,846.26,9571.91,2025-04-18 20:04:19,SUCCESS
WLT0000228,TXN0000952,CUST00886,MER0051,Mobikwik,SPEND,46.86,2972.29,2025-01-29 07:40:51,success
WLT0000229,TXN0000960,CUST00816,,PhonePe Wallet,P2P_TRANSFER,2812.76,15225.99,2025-02-01 17:13:42,PENDING
WLT0000230,TXN0000962,CUST00521,MER0025,Amazon Pay Balance,SPEND,475.06,3402.05,2025-03-29 08:28:31,success
WLT0000231,TXN0000967,CUST00720,MER0051,Amazon Pay Balance,SPEND,119.97,8930.45,2025-04-23 00:20:00,Success
WLT0000232,TXN0000969,CUST01599,,Paytm Wallet,P2P_TRANSFER,369.11,1648.2,2025-03-05 03:01:49,SUCCESS
WLT0000233,TXN0000971,CUST01587,MER0021,Amazon Pay Balance,SPEND,61.65,11040.64,2025-03-15 23:55:10,success
WLT0000234,TXN0000973,CUST01294,MER0043,PhonePe Wallet,LOAD,1502.87,19973.72,2025-05-05 09:19:19,SUCCESS
WLT0000235,TXN0000977,CUST00332,MER0081,Amazon Pay Balance,LOAD,1736.11,2947.98,2025-03-03 12:45:34,SUCCESS
WLT0000236,TXN0000980,CUST01818,MER0093,Mobikwik,SPEND,65.04,15620.0,2025-05-26 05:26:44,success
WLT0000237,TXN0000982,CUST00848,,Amazon Pay Balance,P2P_TRANSFER,272.55,19580.03,2025-06-15 20:54:56,SUCCESS
WLT0000238,TXN0000985,CUST01436,MER0054,Mobikwik,LOAD,2294.79,356.02,2025-02-02 09:51:32,SUCCESS
WLT0000239,TXN0000987,CUST00131,MER0122,Amazon Pay Balance,SPEND,485.36,2021.23,2025-04-17 11:53:11,failed
WLT0000240,TXN0000991,CUST01266,,PhonePe Wallet,P2P_TRANSFER,403.99,4349.65,2025-05-08 03:44:29,failed
WLT0000241,TXN0000992,CUST01908,MER0080,Mobikwik,LOAD,180.81,16562.69,2025-02-14 12:52:34,success
WLT0000242,TXN0000994,CUST01284,,Mobikwik,P2P_TRANSFER,984.08,15474.0,2025-04-13 06:47:49,SUCCESS
WLT0000243,TXN0001004,CUST01073,MER0137,Amazon Pay Balance,SPEND,54.28,14182.41,2025-03-02 03:07:34,success
WLT0000244,TXN0001006,CUST01106,,Amazon Pay Balance,P2P_TRANSFER,238.53,17265.56,2025-01-18 09:21:07,Success
WLT0000245,TXN0001007,CUST00905,MER0106,Paytm Wallet,LOAD,1615.06,7123.34,2025-02-20 10:47:18,pending
WLT0000246,TXN0001015,CUST00600,MER0002,Paytm Wallet,SPEND,77.3,3047.43,2025-04-17 10:51:14,failed
WLT0000247,TXN0001018,CUST00809,,Paytm Wallet,P2P_TRANSFER,102.02,10842.24,2025-05-19 19:51:08,success
WLT0000248,TXN0001021,CUST00163,MER0062,PhonePe Wallet,SPEND,691.69,19358.6,2025-04-11 07:34:38,SUCCESS
WLT0000249,TXN0001032,CUST00381,MER0073,Paytm Wallet,SPEND,90.16,5311.18,2025-02-22 06:32:24,Success
WLT0000250,TXN0001036,CUST00445,MER0080,Mobikwik,SPEND,392.2,13236.02,2025-06-02 13:44:43,Success
WLT0000251,TXN0001038,CUST00950,MER0009,PhonePe Wallet,LOAD,1039.7,5227.64,2025-03-06 03:04:12,success
WLT0000252,TXN0001042,CUST00394,MER0065,PhonePe Wallet,LOAD,1886.08,4961.23,2025-06-08 16:39:51,SUCCESS
WLT0000253,TXN0001044,CUST01996,MER0064,Mobikwik,SPEND,220.67,1058.0,2025-03-16 17:17:17,Success
WLT0000254,TXN0001046,CUST01511,MER0051,Paytm Wallet,SPEND,872.71,18249.51,2025-03-31 11:38:42,SUCCESS
WLT0000255,TXN0001054,CUST00739,MER0056,Paytm Wallet,SPEND,804.29,1947.73,2025-01-22 22:17:05,Success
WLT0000256,TXN0001057,CUST00566,MER0102,Paytm Wallet,SPEND,2809.77,13695.64,2025-06-03 05:40:35,SUCCESS
WLT0000257,TXN0001060,CUST01222,,Paytm Wallet,P2P_TRANSFER,621.05,12824.19,2025-05-30 16:10:27,SUCCESS
WLT0000258,TXN0001063,CUST01267,MER0016,PhonePe Wallet,SPEND,136.4,2504.2,2025-01-12 14:34:20,success
WLT0000259,TXN0001066,CUST01000,,PhonePe Wallet,P2P_TRANSFER,275.62,3270.31,2025-04-19 10:06:05,success
WLT0000260,TXN0001078,CUST01703,MER0142,Mobikwik,LOAD,1264.17,7426.02,2025-02-01 03:15:16,Success
WLT0000261,TXN0001081,CUST00540,MER0117,PhonePe Wallet,SPEND,1815.06,18108.53,2025-01-01 03:21:16,SUCCESS
WLT0000262,TXN0001087,CUST01981,MER0100,Mobikwik,SPEND,169.95,16257.95,2025-02-06 20:51:20,Success
WLT0000263,TXN0001092,CUST00198,MER0018,Mobikwik,LOAD,684.01,7396.46,2025-01-09 12:01:00,Success
WLT0000264,TXN0001093,CUST01711,MER0046,Amazon Pay Balance,LOAD,1290.25,19218.29,2025-06-19 14:46:17,SUCCESS
WLT0000265,TXN0001099,CUST01437,MER0013,Amazon Pay Balance,SPEND,163.27,16686.55,2025-03-13 03:20:00,success
WLT0000266,TXN0001108,CUST00623,,Mobikwik,P2P_TRANSFER,726.2,15758.32,2025-02-11 22:10:01,FAILED
WLT0000267,TXN0001109,CUST01968,MER0026,PhonePe Wallet,SPEND,1953.48,3364.51,2025-05-21 19:32:46,failed
WLT0000268,TXN0001115,CUST01529,,Amazon Pay Balance,P2P_TRANSFER,193.15,2510.15,2025-05-05 00:12:17,Success
WLT0000269,TXN0001116,CUST01181,MER0118,Paytm Wallet,LOAD,879.7,6028.89,2025-05-17 10:07:20,Success
WLT0000270,TXN0001125,CUST01566,MER0083,Mobikwik,LOAD,274.18,2019.04,2025-04-29 03:24:42,success
WLT0000271,TXN0001126,CUST00493,MER0055,Amazon Pay Balance,LOAD,173.06,18789.48,2025-03-14 19:55:14,SUCCESS
WLT0000272,TXN0001131,CUST01488,,Paytm Wallet,P2P_TRANSFER,188.91,8169.38,2025-02-25 05:46:58,SUCCESS
WLT0000273,TXN0001135,CUST01753,MER0071,Amazon Pay Balance,SPEND,571.89,17801.47,2025-06-28 11:22:21,SUCCESS
WLT0000274,TXN0001140,CUST00543,MER0150,Amazon Pay Balance,LOAD,201.66,9640.1,2025-02-18 12:25:03,SUCCESS
WLT0000275,TXN0001143,CUST00819,MER0056,Paytm Wallet,SPEND,323.68,9787.96,2025-05-23 13:55:38,Success
WLT0000276,TXN0001144,CUST00159,MER0124,Paytm Wallet,LOAD,1613.09,767.08,2025-02-03 13:47:02,Success
WLT0000277,TXN0001147,CUST01316,MER0148,PhonePe Wallet,LOAD,1020.69,6856.32,2025-03-16 02:08:01,failed
WLT0000278,TXN0001148,CUST00161,MER0086,Amazon Pay Balance,SPEND,427.45,12907.77,2025-03-09 13:28:20,Success
WLT0000279,TXN0001151,CUST01578,,Paytm Wallet,P2P_TRANSFER,1664.25,12906.25,2025-05-07 18:10:17,Success
WLT0000280,TXN0001153,CUST01593,MER0014,PhonePe Wallet,LOAD,347.66,4595.81,2025-03-01 04:23:36,Success
WLT0000281,TXN0001154,CUST01074,,PhonePe Wallet,P2P_TRANSFER,458.6,620.97,2025-04-15 20:15:17,SUCCESS
WLT0000282,TXN0001155,CUST01157,,Paytm Wallet,P2P_TRANSFER,34.05,6543.27,2025-04-08 13:21:40,success
WLT0000283,TXN0001156,CUST01430,,PhonePe Wallet,P2P_TRANSFER,166.34,15652.24,2025-01-10 19:26:21,SUCCESS
WLT0000284,TXN0001164,CUST00538,,Paytm Wallet,P2P_TRANSFER,343.23,14327.27,2025-04-08 10:39:54,Success
WLT0000285,TXN0001171,CUST01591,MER0148,Amazon Pay Balance,SPEND,1704.68,15210.68,2025-01-18 09:32:28,SUCCESS
WLT0000286,TXN0001173,CUST00749,MER0083,PhonePe Wallet,LOAD,,14245.61,2025-03-08 21:36:08,SUCCESS
WLT0000287,TXN0001175,CUST00625,,PhonePe Wallet,P2P_TRANSFER,233.36,10157.84,2025-03-09 21:47:47,SUCCESS
WLT0000288,TXN0001177,CUST00299,MER0060,PhonePe Wallet,LOAD,87.33,633.5,2025-02-08 18:36:01,success
WLT0000289,TXN0001179,CUST01552,MER0022,Paytm Wallet,SPEND,928.5,3996.88,2025-01-22 19:41:24,Success
WLT0000290,TXN0001183,CUST00704,MER0029,Amazon Pay Balance,LOAD,1036.73,12721.31,2025-03-01 05:57:11,SUCCESS
WLT0000291,TXN0001187,CUST01120,MER0067,Paytm Wallet,SPEND,322.06,7356.1,2025-04-17 13:35:37,success
WLT0000292,TXN0001190,CUST01194,MER0135,Paytm Wallet,SPEND,355.48,4342.33,2025-01-09 10:38:27,Failed
WLT0000293,TXN0001192,CUST00582,,Paytm Wallet,P2P_TRANSFER,419.18,14311.36,2025-05-16 06:02:58,SUCCESS
WLT0000294,TXN0001194,CUST00953,MER0003,Mobikwik,SPEND,275.6,15635.0,2025-01-13 22:22:05,Success
WLT0000295,TXN0001199,CUST00780,MER0026,PhonePe Wallet,LOAD,169.58,7492.66,2025-06-25 12:20:56,Success
WLT0000296,TXN0001201,CUST01223,MER0048,Amazon Pay Balance,SPEND,408.5,4326.01,2025-02-08 14:49:32,Success
WLT0000297,TXN0001206,CUST01525,,PhonePe Wallet,P2P_TRANSFER,1171.02,10926.64,2025-03-09 08:06:41,failed
WLT0000298,TXN0001207,CUST01402,MER0078,Mobikwik,SPEND,897.41,815.74,2025-02-15 20:47:38,Success
WLT0000299,TXN0001214,CUST01495,MER0059,Amazon Pay Balance,SPEND,223.56,9171.6,2025-03-23 00:54:51,Failed
WLT0000300,TXN0001215,CUST00493,MER0110,Mobikwik,LOAD,2347.3,19889.39,2025-03-02 15:48:33,Success
WLT0000301,TXN0001218,CUST01337,,Amazon Pay Balance,P2P_TRANSFER,293.29,14722.95,2025-04-16 02:53:30,Success
WLT0000302,TXN0001219,CUST01401,MER0036,PhonePe Wallet,SPEND,544.91,5903.53,2025-03-02 00:02:12,success
WLT0000303,TXN0001226,CUST00243,,Amazon Pay Balance,P2P_TRANSFER,134.2,5636.71,2025-06-13 00:27:30,SUCCESS
WLT0000304,TXN0001235,CUST01162,MER0060,PhonePe Wallet,SPEND,2812.47,14220.57,2025-02-14 20:07:46,Success
WLT0000305,TXN0001242,CUST00396,,Mobikwik,P2P_TRANSFER,1356.46,17606.56,2025-03-21 08:09:48,success
WLT0000306,TXN0001243,CUST01566,MER0070,Mobikwik,LOAD,1334.13,8641.54,2025-03-22 04:55:28,success
WLT0000307,TXN0001245,CUST00419,,Paytm Wallet,P2P_TRANSFER,323.98,5152.34,2025-03-27 07:13:02,SUCCESS
WLT0000308,TXN0001246,CUST01776,MER0084,PhonePe Wallet,SPEND,299.26,19406.62,2025-06-18 07:27:49,success
WLT0000309,TXN0001250,CUST00641,MER0147,PhonePe Wallet,LOAD,2351.36,17509.02,2025-04-26 07:20:08,SUCCESS
WLT0000310,TXN0001251,CUST01099,MER0010,Paytm Wallet,SPEND,305.47,15530.13,2025-04-12 02:24:02,SUCCESS
WLT0000311,TXN0001255,CUST00811,MER0011,Mobikwik,SPEND,72.67,15783.08,2025-04-19 07:04:29,SUCCESS
WLT0000312,TXN0001260,CUST01695,,PhonePe Wallet,P2P_TRANSFER,154.58,8139.31,2025-02-02 07:53:01,Success
WLT0000313,TXN0001262,CUST01883,,PhonePe Wallet,P2P_TRANSFER,61.83,14007.44,2025-04-11 09:15:11,success
WLT0000314,TXN0001269,CUST00924,,Amazon Pay Balance,P2P_TRANSFER,258.19,5158.65,2025-03-30 02:18:19,Failed
WLT0000315,TXN0001271,CUST00932,,Paytm Wallet,P2P_TRANSFER,406.04,8282.16,2025-03-04 22:17:52,SUCCESS
WLT0000316,TXN0001273,CUST01502,,PhonePe Wallet,P2P_TRANSFER,696.56,14005.5,2025-01-23 04:02:49,Success
WLT0000317,TXN0001281,CUST00687,MER0039,Paytm Wallet,LOAD,522.4,13049.27,2025-02-01 11:33:10,SUCCESS
WLT0000318,TXN0001282,CUST01780,,Mobikwik,P2P_TRANSFER,536.7,14905.4,2025-05-30 08:31:49,Success
WLT0000319,TXN0001283,CUST01459,,PhonePe Wallet,P2P_TRANSFER,640.15,12027.76,2025-03-01 19:40:26,success
WLT0000320,TXN0001293,CUST01232,MER0063,Paytm Wallet,LOAD,113.82,1235.68,2025-06-21 07:12:00,Success
WLT0000321,TXN0001294,CUST01121,,Mobikwik,P2P_TRANSFER,947.95,8168.25,2025-05-03 01:39:12,Success
WLT0000322,TXN0001299,CUST01184,MER0077,PhonePe Wallet,LOAD,1005.69,15805.83,2025-03-06 07:05:22,Success
WLT0000323,TXN0001300,CUST01885,,Paytm Wallet,P2P_TRANSFER,1083.15,8573.04,2025-01-22 03:27:11,success
WLT0000324,TXN0001305,CUST01535,MER0010,PhonePe Wallet,SPEND,386.87,9795.53,2025-01-19 01:59:59,success
WLT0000325,TXN0001307,CUST00755,MER0018,Mobikwik,LOAD,2756.43,8853.84,2025-05-28 06:35:45,Success
WLT0000326,TXN0001316,CUST01247,MER0067,Mobikwik,LOAD,,5047.26,2025-04-13 00:30:02,success
WLT0000327,TXN0001318,CUST01259,MER0134,Amazon Pay Balance,LOAD,1284.38,19333.49,2025-05-22 14:14:49,SUCCESS
WLT0000328,TXN0001328,CUST01148,MER0055,Paytm Wallet,SPEND,216.39,15701.87,2025-01-03 04:38:56,Success
WLT0000329,TXN0001329,CUST01312,,Amazon Pay Balance,P2P_TRANSFER,1246.16,18954.51,2025-02-24 16:28:32,success
WLT0000330,TXN0001331,CUST00615,MER0083,Paytm Wallet,SPEND,463.62,7833.87,2025-05-29 22:37:51,success
WLT0000331,TXN0001332,CUST00013,,PhonePe Wallet,P2P_TRANSFER,1598.21,13258.95,2025-03-06 17:12:39,SUCCESS
WLT0000332,TXN0001336,CUST01708,MER0123,Amazon Pay Balance,LOAD,709.03,11456.3,2025-06-27 21:37:45,SUCCESS
WLT0000333,TXN0001338,CUST00279,MER0118,Mobikwik,SPEND,604.41,11281.06,2025-06-23 05:17:35,success
WLT0000334,TXN0001344,CUST01098,,Mobikwik,P2P_TRANSFER,134.6,10324.45,2025-04-23 02:52:04,Success
WLT0000335,TXN0001345,CUST01404,MER0091,PhonePe Wallet,SPEND,239.02,15058.76,2025-01-13 20:34:30,Success
WLT0000336,TXN0001352,CUST01757,MER0009,Paytm Wallet,LOAD,837.53,12851.41,2025-02-22 17:16:10,success
WLT0000337,TXN0001354,CUST01797,,PhonePe Wallet,P2P_TRANSFER,342.19,16084.99,2025-03-29 18:02:10,success
WLT0000338,TXN0001360,CUST00052,MER0129,Paytm Wallet,LOAD,1180.97,1055.68,2025-01-30 22:03:16,success
WLT0000339,TXN0001363,CUST01589,MER0026,Amazon Pay Balance,SPEND,490.09,14112.76,2025-06-09 15:26:35,success
WLT0000340,TXN0001364,CUST01922,MER0034,Mobikwik,SPEND,1583.5,2894.91,2025-02-09 20:14:28,Success
WLT0000341,TXN0001365,CUST01484,,Amazon Pay Balance,P2P_TRANSFER,494.83,14620.4,2025-03-17 06:17:31,Success
WLT0000342,TXN0001367,CUST00009,MER0012,Amazon Pay Balance,SPEND,211.32,14655.82,2025-05-14 09:53:45,success
WLT0000343,TXN0001380,CUST00718,MER0070,Mobikwik,SPEND,200.82,9305.99,2025-01-28 11:42:09,Success
WLT0000344,TXN0001385,CUST00060,MER0013,Mobikwik,LOAD,1124.74,503.93,2025-01-21 13:39:18,SUCCESS
WLT0000345,TXN0001387,CUST00874,MER0115,Amazon Pay Balance,LOAD,335.42,18007.1,2025-04-30 16:14:15,success
WLT0000346,TXN0001399,CUST01433,MER0085,Paytm Wallet,SPEND,914.01,950.83,2025-06-03 03:58:30,success
WLT0000347,TXN0001400,CUST01763,MER0117,Amazon Pay Balance,LOAD,70.69,11856.59,2025-04-05 15:56:45,success
WLT0000348,TXN0001404,CUST01573,MER0148,PhonePe Wallet,SPEND,746.61,3466.98,2025-01-25 17:41:56,success
WLT0000349,TXN0001405,CUST01041,,Amazon Pay Balance,P2P_TRANSFER,1387.92,14320.43,2025-06-08 18:04:21,success
WLT0000350,TXN0001409,CUST00821,MER0062,Amazon Pay Balance,LOAD,1500.57,5465.5,2025-05-01 13:29:11,SUCCESS
WLT0000351,TXN0001429,CUST00301,MER0116,PhonePe Wallet,LOAD,356.03,19941.21,2025-04-14 03:49:53,success
WLT0000352,TXN0001434,CUST01932,MER0089,Mobikwik,LOAD,1152.15,2551.18,2025-01-18 08:06:34,SUCCESS
WLT0000353,TXN0001438,CUST00757,MER0014,Amazon Pay Balance,SPEND,849.74,18218.06,2025-01-01 03:55:48,success
WLT0000354,TXN0001440,CUST00736,,Paytm Wallet,P2P_TRANSFER,1507.89,13010.92,2025-02-24 19:11:25,Success
WLT0000355,TXN0001443,CUST00652,MER0104,Paytm Wallet,SPEND,140.29,2163.03,2025-03-16 02:13:19,failed
WLT0000356,TXN0001447,CUST00788,MER0093,Paytm Wallet,LOAD,,1866.44,2025-06-13 02:30:35,Success
WLT0000357,TXN0001450,CUST00024,,Paytm Wallet,P2P_TRANSFER,2006.82,783.5,2025-01-04 01:12:13,Success
WLT0000358,TXN0001452,CUST00895,MER0035,PhonePe Wallet,SPEND,638.67,17034.28,2025-01-17 10:33:36,success
WLT0000359,TXN0001454,CUST00934,MER0109,Paytm Wallet,SPEND,663.34,15327.68,2025-05-02 00:32:54,success
WLT0000360,TXN0001457,CUST00922,MER0058,Amazon Pay Balance,SPEND,1018.94,16980.96,2025-02-06 01:50:56,success
WLT0000361,TXN0001458,CUST00870,MER0148,Paytm Wallet,SPEND,704.2,10889.14,2025-04-07 17:34:46,SUCCESS
WLT0000362,TXN0001460,CUST01028,,Paytm Wallet,P2P_TRANSFER,203.11,18502.22,2025-06-29 22:06:11,Success
WLT0000363,TXN0001462,CUST00069,MER0146,Mobikwik,LOAD,1429.98,12399.11,2025-04-04 20:11:33,SUCCESS
WLT0000364,TXN0001464,CUST01189,MER0021,PhonePe Wallet,SPEND,777.36,7055.47,2025-01-28 14:10:32,success
WLT0000365,TXN0001470,CUST01298,MER0149,PhonePe Wallet,LOAD,4179.95,1129.33,2025-03-02 16:21:15,success
WLT0000366,TXN0001471,CUST01256,,Amazon Pay Balance,P2P_TRANSFER,1004.64,828.39,2025-03-08 17:02:28,Success
WLT0000367,TXN0001472,CUST01096,MER0121,Paytm Wallet,SPEND,224.16,15758.01,2025-03-30 03:57:19,success
WLT0000368,TXN0001476,CUST00344,,PhonePe Wallet,P2P_TRANSFER,355.2,5557.99,2025-06-29 04:51:37,SUCCESS
WLT0000369,TXN0001478,CUST01608,MER0016,PhonePe Wallet,LOAD,420.55,264.83,2025-05-03 04:45:02,Success
WLT0000370,TXN0001479,CUST00970,MER0147,PhonePe Wallet,SPEND,358.92,7092.88,2025-01-11 00:33:57,SUCCESS
WLT0000371,TXN0001488,CUST00358,MER0039,Mobikwik,LOAD,526.46,15205.21,2025-05-08 23:53:16,SUCCESS
WLT0000372,TXN0001495,CUST01913,MER0127,Mobikwik,LOAD,48.06,17352.47,2025-05-27 04:07:18,SUCCESS
WLT0000373,TXN0001496,CUST00846,MER0061,Amazon Pay Balance,SPEND,1064.73,18376.96,2025-05-09 06:55:57,success
WLT0000374,TXN0001497,CUST00902,MER0043,Amazon Pay Balance,SPEND,265.34,14993.54,2025-02-10 22:39:49,Failed
WLT0000375,TXN0001507,CUST00592,MER0115,Paytm Wallet,LOAD,249.13,11527.48,2025-03-16 04:16:05,Success
WLT0000376,TXN0001509,CUST01399,MER0025,PhonePe Wallet,SPEND,5148.19,19779.07,2025-06-28 04:50:54,Success
WLT0000377,TXN0001510,CUST01089,MER0111,Mobikwik,LOAD,949.93,19178.29,2025-04-29 13:04:08,Success
WLT0000378,TXN0001512,CUST00554,,Mobikwik,P2P_TRANSFER,1013.06,6714.46,2025-01-20 02:00:10,Failed
WLT0000379,TXN0001517,CUST01122,,Mobikwik,P2P_TRANSFER,174.28,5072.88,2025-01-02 15:30:06,Success
WLT0000380,TXN0001532,CUST01918,,Mobikwik,P2P_TRANSFER,492.55,17289.65,2025-03-30 01:12:03,success
WLT0000381,TXN0001533,CUST01890,MER0110,Mobikwik,LOAD,176.61,440.38,2025-05-15 09:59:09,SUCCESS
WLT0000382,TXN0001538,CUST00529,MER0068,PhonePe Wallet,SPEND,5109.33,17045.59,2025-02-04 13:12:41,Success
WLT0000383,TXN0001541,CUST00805,,Amazon Pay Balance,P2P_TRANSFER,359.05,3571.13,2025-04-06 13:09:11,success
WLT0000384,TXN0001543,CUST01575,MER0028,Mobikwik,LOAD,230.27,11240.85,2025-06-27 05:04:02,success
WLT0000385,TXN0001548,CUST01020,,Mobikwik,P2P_TRANSFER,503.32,1709.24,2025-05-05 08:10:43,Success
WLT0000386,TXN0001550,CUST00800,,Amazon Pay Balance,P2P_TRANSFER,136.63,2602.27,2025-05-16 22:29:37,success
WLT0000387,TXN0001552,CUST00008,MER0126,Paytm Wallet,LOAD,183.06,6059.04,2025-04-03 20:17:28,Success
WLT0000388,TXN0001557,CUST01162,MER0092,Paytm Wallet,SPEND,137.71,8159.0,2025-03-06 17:56:30,SUCCESS
WLT0000389,TXN0001563,CUST00416,,PhonePe Wallet,P2P_TRANSFER,773.25,2090.06,2025-01-08 15:17:47,Success
WLT0000390,TXN0001567,CUST01411,MER0022,PhonePe Wallet,SPEND,825.62,16519.83,2025-06-21 21:23:49,Success
WLT0000391,TXN0001569,CUST00389,,Mobikwik,P2P_TRANSFER,298.5,17878.28,2025-02-07 11:52:38,Failed
WLT0000392,TXN0001571,CUST00797,,Mobikwik,P2P_TRANSFER,158.36,4680.34,2025-04-15 23:09:18,success
WLT0000393,TXN0001573,CUST01094,MER0116,PhonePe Wallet,SPEND,603.41,17125.0,2025-01-04 04:30:53,failed
WLT0000394,TXN0001578,CUST01926,MER0138,Amazon Pay Balance,LOAD,185.09,19920.94,2025-01-29 22:10:27,success
WLT0000395,TXN0001579,CUST01518,MER0019,Amazon Pay Balance,LOAD,533.62,4780.01,2025-01-08 03:51:44,Failed
WLT0000396,TXN0001583,CUST01437,MER0004,PhonePe Wallet,LOAD,1745.45,12766.12,2025-02-03 10:44:18,SUCCESS
WLT0000397,TXN0001587,CUST01211,,Amazon Pay Balance,P2P_TRANSFER,1028.1,4754.79,2025-06-08 17:41:17,Failed
WLT0000398,TXN0001590,CUST01648,,Amazon Pay Balance,P2P_TRANSFER,909.71,14249.06,2025-03-07 12:07:58,Success
WLT0000399,TXN0001591,CUST01662,MER0103,Paytm Wallet,LOAD,65.38,468.15,2025-03-04 23:02:39,SUCCESS
WLT0000400,TXN0001595,CUST00094,MER0086,Paytm Wallet,SPEND,323.64,16042.95,2025-01-13 06:38:07,Success
WLT0000401,TXN0001596,CUST00248,,PhonePe Wallet,P2P_TRANSFER,1338.29,2974.01,2025-05-28 02:26:21,success
WLT0000402,TXN0001612,CUST00369,MER0023,Paytm Wallet,LOAD,158.08,4298.3,2025-05-02 18:55:29,failed
WLT0000403,TXN0001616,CUST01086,MER0093,Paytm Wallet,SPEND,505.95,19813.28,2025-06-17 12:37:05,SUCCESS
WLT0000404,TXN0001618,CUST00450,MER0054,Mobikwik,SPEND,514.81,18085.25,2025-02-23 16:14:28,Success
WLT0000405,TXN0001619,CUST00109,,Paytm Wallet,P2P_TRANSFER,1732.35,18213.44,2025-06-04 16:29:07,Success
WLT0000406,TXN0001620,CUST00306,MER0122,Mobikwik,LOAD,2815.42,93.61,2025-04-07 14:35:13,Success
WLT0000407,TXN0001623,CUST01321,MER0054,Mobikwik,LOAD,1141.8,10653.93,2025-03-26 09:43:00,Success
WLT0000408,TXN0001626,CUST00214,MER0138,Mobikwik,SPEND,652.67,15640.36,2025-02-04 03:41:44,SUCCESS
WLT0000409,TXN0001631,CUST00859,,Mobikwik,P2P_TRANSFER,175.07,11287.34,2025-05-12 10:21:41,success
WLT0000410,TXN0001633,CUST01596,,Mobikwik,P2P_TRANSFER,227.66,12698.57,2025-02-14 05:32:28,Success
WLT0000411,TXN0001634,CUST00201,,Amazon Pay Balance,P2P_TRANSFER,326.97,18111.02,2025-03-22 02:50:03,SUCCESS
WLT0000412,TXN0001644,CUST01418,MER0072,Amazon Pay Balance,SPEND,334.67,5091.72,2025-01-27 12:08:35,SUCCESS
WLT0000413,TXN0001646,CUST00857,,Amazon Pay Balance,P2P_TRANSFER,659.19,14317.1,2025-03-08 17:10:48,SUCCESS
WLT0000414,TXN0001649,CUST01987,MER0059,PhonePe Wallet,LOAD,401.95,419.6,2025-01-17 18:59:58,SUCCESS
WLT0000415,TXN0001650,CUST00844,MER0126,Amazon Pay Balance,SPEND,277.3,15352.35,2025-06-17 10:08:19,SUCCESS
WLT0000416,TXN0001657,CUST01175,MER0107,PhonePe Wallet,SPEND,1189.59,18642.77,2025-01-09 14:05:58,success
WLT0000417,TXN0001661,CUST00982,MER0026,Mobikwik,SPEND,429.05,7071.34,2025-03-29 20:31:46,SUCCESS
WLT0000418,TXN0001675,CUST01285,,Amazon Pay Balance,P2P_TRANSFER,894.89,14723.56,2025-06-23 11:42:22,PENDING
WLT0000419,TXN0001680,CUST01628,,PhonePe Wallet,P2P_TRANSFER,500.37,9496.64,2025-05-13 22:46:15,Success
WLT0000420,TXN0001683,CUST01937,MER0094,Paytm Wallet,LOAD,1188.53,559.37,2025-06-22 10:16:37,SUCCESS
